title,genre,year,vote_count,vote_average,popularity
U.S. Marshals,Action,1998,383,6,8.462364
Welcome to Woop Woop,Music,1998,7,6,0.569827
Welcome to Woop Woop,Comedy,1998,7,6,0.569827
Welcome to Woop Woop,Fantasy,1998,7,6,0.569827
Welcome to Woop Woop,Adventure,1998,7,6,0.569827
Love and Death on Long Island,Drama,1997,11,6,0.785094
Love and Death on Long Island,Romance,1997,11,6,0.785094
Love and Death on Long Island,Foreign,1997,11,6,0.785094
Midaq Alley,Drama,1995,12,6,3.304718
In God's Hands,Adventure,1998,1,5,0.327559
Everest,Adventure,1998,20,6,2.096835
Everest,Documentary,1998,20,6,2.096835
Hush,Drama,1998,44,5,8.753233
Hush,Thriller,1998,44,5,8.753233
Suicide Kings,Action,1997,86,6,9.262719
Suicide Kings,Comedy,1997,86,6,9.262719
Suicide Kings,Crime,1997,86,6,9.262719
Suicide Kings,Drama,1997,86,6,9.262719
Suicide Kings,Thriller,1997,86,6,9.262719
The Man in the Iron Mask,Action,1998,1052,6,7.960605
The Man in the Iron Mask,Adventure,1998,1052,6,7.960605
The Man in the Iron Mask,Drama,1998,1052,6,7.960605
The Newton Boys,Crime,1998,44,5,2.917013
The Newton Boys,Action,1998,44,5,2.917013
The Newton Boys,Drama,1998,44,5,2.917013
Wild Things,Thriller,1998,454,6,13.924623
Paulie,Comedy,1998,83,6,3.913118
Paulie,Family,1998,83,6,3.913118
"A Cool, Dry Place",Drama,1998,7,5,0.837313
"A Cool, Dry Place",Romance,1998,7,5,0.837313
Fireworks,Crime,1997,118,7,5.044722
Fireworks,Drama,1997,118,7,5.044722
Primary Colors,Comedy,1998,97,6,8.455425
Primary Colors,Drama,1998,97,6,8.455425
"Niagara, Niagara",Drama,1997,9,7,0.782772
"Niagara, Niagara",Romance,1997,9,7,0.782772
Wide Awake,Comedy,1998,12,5,2.976537
Wide Awake,Drama,1998,12,5,2.976537
Wide Awake,Family,1998,12,5,2.976537
A Price Above Rubies,Drama,1998,6,5,2.783205
A Price Above Rubies,Romance,1998,6,5,2.783205
Eden,Drama,1996,1,6,0.555276
Two Girls and a Guy,Drama,1997,25,5,4.967667
Two Girls and a Guy,Romance,1997,25,5,4.967667
No Looking Back,Drama,1998,4,5,0.77403
No Looking Back,Comedy,1998,4,5,0.77403
No Looking Back,Romance,1998,4,5,0.77403
Storefront Hitchcock,Documentary,1998,1,7,0.036965
The Proposition,Drama,1998,5,5,2.57622
The Proposition,Romance,1998,5,5,2.57622
The Object of My Affection,Comedy,1998,75,5,6.715856
The Object of My Affection,Drama,1998,75,5,6.715856
The Object of My Affection,Romance,1998,75,5,6.715856
Meet the Deedles,Animation,1998,19,4,7.336354
Meet the Deedles,Comedy,1998,19,4,7.336354
Meet the Deedles,Family,1998,19,4,7.336354
Homegrown,Drama,1998,16,5,1.840984
Homegrown,Action,1998,16,5,1.840984
Homegrown,Comedy,1998,16,5,1.840984
Homegrown,Thriller,1998,16,5,1.840984
Homegrown,Crime,1998,16,5,1.840984
The Players Club,Drama,1998,15,6,5.519679
Barney's Great Adventure,Family,1998,8,2,1.197711
The Big One,Documentary,1997,24,6,2.238505
Chinese Box,Drama,1997,9,5,1.543766
Chinese Box,Romance,1997,9,5,1.543766
Lost in Space,Adventure,1998,395,5,12.000579
Lost in Space,Family,1998,395,5,12.000579
Lost in Space,Science Fiction,1998,395,5,12.000579
Heaven's Burning,Drama,1997,5,5,0.467352
Heaven's Burning,Action,1997,5,5,0.467352
Heaven's Burning,Thriller,1997,5,5,0.467352
Heaven's Burning,Crime,1997,5,5,0.467352
Mercury Rising,Action,1998,374,6,6.644644
Mercury Rising,Crime,1998,374,6,6.644644
Mercury Rising,Drama,1998,374,6,6.644644
Mercury Rising,Thriller,1998,374,6,6.644644
The Spanish Prisoner,Crime,1997,74,7,4.305735
The Spanish Prisoner,Drama,1997,74,7,4.305735
The Spanish Prisoner,Mystery,1997,74,7,4.305735
The Spanish Prisoner,Thriller,1997,74,7,4.305735
City of Angels,Drama,1998,537,6,8.228219
City of Angels,Fantasy,1998,537,6,8.228219
City of Angels,Romance,1998,537,6,8.228219
The Last Days of Disco,Comedy,1998,50,6,8.666763
The Last Days of Disco,Drama,1998,50,6,8.666763
The Last Days of Disco,Romance,1998,50,6,8.666763
The Odd Couple II,Adventure,1998,28,6,2.196028
The Odd Couple II,Comedy,1998,28,6,2.196028
My Giant,Comedy,1998,33,5,6.422711
My Giant,Drama,1998,33,5,6.422711
My Giant,Family,1998,33,5,6.422711
He Got Game,Drama,1998,140,6,13.06943
The Gingerbread Man,Thriller,1998,37,5,7.883472
Slappy and the Stinkers,Adventure,1998,16,5,0.920655
Slappy and the Stinkers,Family,1998,16,5,0.920655
Live Flesh,Drama,1997,89,7,6.715019
Live Flesh,Romance,1997,89,7,6.715019
Live Flesh,Thriller,1997,89,7,6.715019
Zero Effect,Comedy,1998,56,6,3.621052
Zero Effect,Crime,1998,56,6,3.621052
Zero Effect,Mystery,1998,56,6,3.621052
Zero Effect,Thriller,1998,56,6,3.621052
Nil by Mouth,Drama,1997,35,7,3.035339
Ratchet,Thriller,1996,0,0,0.001223
The Borrowers,Adventure,1997,136,5,14.924667
The Borrowers,Fantasy,1997,136,5,14.924667
The Borrowers,Action,1997,136,5,14.924667
The Borrowers,Comedy,1997,136,5,14.924667
The Borrowers,Family,1997,136,5,14.924667
Prince Valiant,Adventure,1997,10,4,1.74053
Prince Valiant,Fantasy,1997,10,4,1.74053
"I Love You, Don't Touch Me!",Comedy,1997,1,6,0.090048
"I Love You, Don't Touch Me!",Romance,1997,1,6,0.090048
Leather Jacket Love Story,Drama,1998,2,9,0.488656
Leather Jacket Love Story,Comedy,1998,2,9,0.488656
Leather Jacket Love Story,Romance,1998,2,9,0.488656
Love Walked In,Drama,1997,1,6,0.376985
Love Walked In,Thriller,1997,1,6,0.376985
"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy,1998,9,3,1.453096
Kissing a Fool,Comedy,1998,16,5,9.275956
Kissing a Fool,Romance,1998,16,5,9.275956
Krippendorf's Tribe,Comedy,1998,28,4,3.177318
Krippendorf's Tribe,Drama,1998,28,4,3.177318
Krippendorf's Tribe,Family,1998,28,4,3.177318
Kurt & Courtney,Documentary,1998,30,5,1.362407
Kurt & Courtney,Music,1998,30,5,1.362407
The Real Blonde,Comedy,1997,13,5,2.520458
The Real Blonde,Drama,1997,13,5,2.520458
The Real Blonde,Romance,1997,13,5,2.520458
Mr. Nice Guy,Crime,1997,129,6,6.183021
Mr. Nice Guy,Action,1997,129,6,6.183021
Mr. Nice Guy,Comedy,1997,129,6,6.183021
Taste of Cherry,Drama,1997,78,7,7.894941
Character,Drama,1997,25,7,1.221677
Character,Foreign,1997,25,7,1.221677
Character,History,1997,25,7,1.221677
Junk Mail,Comedy,1997,6,5,0.336763
Junk Mail,Thriller,1997,6,5,0.336763
Species II,Science Fiction,1998,161,4,13.495247
Species II,Action,1998,161,4,13.495247
Species II,Horror,1998,161,4,13.495247
Major League: Back to the Minors,Comedy,1998,20,4,8.207548
Sour Grapes,Comedy,1998,9,5,1.684341
Wild Man Blues,Music,1997,5,6,0.312753
Wild Man Blues,Documentary,1997,5,6,0.312753
The Big Hit,Action,1998,112,6,5.975082
The Big Hit,Adventure,1998,112,6,5.975082
The Big Hit,Comedy,1998,112,6,5.975082
The Big Hit,Thriller,1998,112,6,5.975082
Tarzan and the Lost City,Action,1998,10,3,0.740462
Tarzan and the Lost City,Adventure,1998,10,3,0.740462
Black Dog,Action,1998,45,5,4.4467
Black Dog,Adventure,1998,45,5,4.4467
Black Dog,Thriller,1998,45,5,4.4467
"Dancer, Texas Pop. 81",Comedy,1998,1,10,0.567444
"Dancer, Texas Pop. 81",Drama,1998,1,10,0.567444
"Dancer, Texas Pop. 81",Family,1998,1,10,0.567444
A Friend of the Deceased,Drama,1997,3,5,0.117304
A Friend of the Deceased,Comedy,1997,3,5,0.117304
Go Now,Romance,1995,0,0,0.153884
Go Now,Drama,1995,0,0,0.153884
Go Now,TV Movie,1995,0,0,0.153884
Les Misérables,Crime,1998,157,7,12.238488
Les Misérables,Drama,1998,157,7,12.238488
Les Misérables,History,1998,157,7,12.238488
Les Misérables,Romance,1998,157,7,12.238488
Still Breathing,Comedy,1997,9,5,1.161851
Still Breathing,Drama,1997,9,5,1.161851
Still Breathing,Romance,1997,9,5,1.161851
Clockwatchers,Comedy,1997,13,5,1.885671
Clockwatchers,Drama,1997,13,5,1.885671
Deep Impact,Action,1998,870,5,11.644633
Deep Impact,Drama,1998,870,5,11.644633
Deep Impact,Romance,1998,870,5,11.644633
Woo,Comedy,1998,10,5,2.326115
Woo,Romance,1998,10,5,2.326115
The Hanging Garden,Drama,1997,9,5,0.437883
Lawn Dogs,Drama,1997,32,7,4.255263
Quest for Camelot,Fantasy,1998,193,6,13.02535
Quest for Camelot,Animation,1998,193,6,13.02535
Quest for Camelot,Drama,1998,193,6,13.02535
Quest for Camelot,Romance,1998,193,6,13.02535
Quest for Camelot,Family,1998,193,6,13.02535
Godzilla,Science Fiction,1998,1075,5,11.295121
Godzilla,Action,1998,1075,5,11.295121
Godzilla,Thriller,1998,1075,5,11.295121
Bulworth,Comedy,1998,66,6,3.385342
Bulworth,Drama,1998,66,6,3.385342
Fear and Loathing in Las Vegas,Adventure,1998,1321,7,9.220346
Fear and Loathing in Las Vegas,Drama,1998,1321,7,9.220346
Fear and Loathing in Las Vegas,Comedy,1998,1321,7,9.220346
The Opposite of Sex,Comedy,1998,56,5,14.734622
The Opposite of Sex,Drama,1998,56,5,14.734622
I Got the Hook Up,Action,1998,8,5,0.993716
I Got the Hook Up,Comedy,1998,8,5,0.993716
Almost Heroes,Action,1998,57,5,8.92689
Almost Heroes,Adventure,1998,57,5,8.92689
Almost Heroes,Comedy,1998,57,5,8.92689
Almost Heroes,Western,1998,57,5,8.92689
Hope Floats,Drama,1998,82,5,6.54478
Hope Floats,Romance,1998,82,5,6.54478
Insomnia,Crime,1997,55,6,3.722295
Insomnia,Drama,1997,55,6,3.722295
Insomnia,Thriller,1997,55,6,3.722295
Little Boy Blue,Drama,1997,3,7,1.40335
Little Boy Blue,Thriller,1997,3,7,1.40335
The Ugly,Horror,1997,14,5,0.774609
The Ugly,Thriller,1997,14,5,0.774609
A Perfect Murder,Crime,1998,320,6,9.430812
A Perfect Murder,Thriller,1998,320,6,9.430812
A Perfect Murder,Drama,1998,320,6,9.430812
Beyond Silence,Drama,1996,12,6,1.923957
Six Days Seven Nights,Action,1998,343,5,18.324219
Six Days Seven Nights,Adventure,1998,343,5,18.324219
Six Days Seven Nights,Comedy,1998,343,5,18.324219
Six Days Seven Nights,Romance,1998,343,5,18.324219
Can't Hardly Wait,Comedy,1998,122,6,6.426937
Can't Hardly Wait,Drama,1998,122,6,6.426937
Can't Hardly Wait,Romance,1998,122,6,6.426937
Cousin Bette,Comedy,1998,10,5,1.304145
Cousin Bette,Drama,1998,10,5,1.304145
Cousin Bette,Romance,1998,10,5,1.304145
High Art,Drama,1998,32,6,7.601439
High Art,Romance,1998,32,6,7.601439
The Land Girls,Drama,1998,3,7,1.514441
The Land Girls,Romance,1998,3,7,1.514441
The Land Girls,War,1998,3,7,1.514441
Passion in the Desert,Drama,1997,5,5,0.396851
Passion in the Desert,Adventure,1997,5,5,0.396851
Children of Heaven,Drama,1997,113,7,7.523517
Children of Heaven,Comedy,1997,113,7,7.523517
Children of Heaven,Family,1997,113,7,7.523517
Dream for an Insomniac,Romance,1996,12,6,5.540427
Dream for an Insomniac,Comedy,1996,12,6,5.540427
Dream for an Insomniac,Drama,1996,12,6,5.540427
Hav Plenty,Action,1997,0,0,0.017501
Hav Plenty,Comedy,1997,0,0,0.017501
Hav Plenty,Romance,1997,0,0,0.017501
Hav Plenty,Science Fiction,1997,0,0,0.017501
Hav Plenty,Thriller,1997,0,0,0.017501
Henry Fool,Comedy,1997,29,6,1.786768
Henry Fool,Drama,1997,29,6,1.786768
Marie from the Bay of Angels,Drama,1998,3,4,0.171616
Marie from the Bay of Angels,Romance,1998,3,4,0.171616
Mr. Jealousy,Comedy,1997,10,6,0.728872
Mr. Jealousy,Romance,1997,10,6,0.728872
Mulan,Animation,1998,2089,7,21.180857
Mulan,Family,1998,2089,7,21.180857
Mulan,Adventure,1998,2089,7,21.180857
Resurrection Man,Thriller,1998,2,7,0.543985
Resurrection Man,Crime,1998,2,7,0.543985
Resurrection Man,Drama,1998,2,7,0.543985
The X Files,Mystery,1998,494,6,12.311615
The X Files,Science Fiction,1998,494,6,12.311615
The X Files,Thriller,1998,494,6,12.311615
I Went Down,Action,1997,2,6,0.559621
I Went Down,Comedy,1997,2,6,0.559621
I Went Down,Crime,1997,2,6,0.559621
Doctor Dolittle,Comedy,1998,705,5,9.439079
Doctor Dolittle,Family,1998,705,5,9.439079
Doctor Dolittle,Fantasy,1998,705,5,9.439079
Out of Sight,Romance,1998,338,6,7.349812
Out of Sight,Comedy,1998,338,6,7.349812
Out of Sight,Crime,1998,338,6,7.349812
Picnic at Hanging Rock,Thriller,1975,156,7,6.811264
Picnic at Hanging Rock,Drama,1975,156,7,6.811264
Picnic at Hanging Rock,Mystery,1975,156,7,6.811264
Smoke Signals,Drama,1998,25,6,2.270828
Smoke Signals,Comedy,1998,25,6,2.270828
Voyage to the Beginning of the World,Drama,1997,5,6,1.536254
Voyage to the Beginning of the World,Foreign,1997,5,6,1.536254
Buffalo '66,Romance,1998,172,7,9.167761
Buffalo '66,Comedy,1998,172,7,9.167761
Buffalo '66,Crime,1998,172,7,9.167761
Buffalo '66,Drama,1998,172,7,9.167761
Armageddon,Action,1998,2540,6,13.235112
Armageddon,Thriller,1998,2540,6,13.235112
Armageddon,Science Fiction,1998,2540,6,13.235112
Armageddon,Adventure,1998,2540,6,13.235112
Lethal Weapon 4,Action,1998,782,6,14.470551
Lethal Weapon 4,Adventure,1998,782,6,14.470551
Lethal Weapon 4,Comedy,1998,782,6,14.470551
Lethal Weapon 4,Crime,1998,782,6,14.470551
Lethal Weapon 4,Thriller,1998,782,6,14.470551
Madeline,Comedy,1998,46,5,2.847458
Madeline,Drama,1998,46,5,2.847458
Madeline,Family,1998,46,5,2.847458
Small Soldiers,Comedy,1998,522,6,10.03936
Small Soldiers,Adventure,1998,522,6,10.03936
Small Soldiers,Fantasy,1998,522,6,10.03936
Small Soldiers,Science Fiction,1998,522,6,10.03936
Small Soldiers,Action,1998,522,6,10.03936
Pi,Mystery,1998,600,7,10.621362
Pi,Drama,1998,600,7,10.621362
Pi,Thriller,1998,600,7,10.621362
Whatever,Drama,1998,2,8,0.291914
There's Something About Mary,Romance,1998,1616,6,11.688958
There's Something About Mary,Comedy,1998,1616,6,11.688958
Plan 9 from Outer Space,Science Fiction,1959,137,4,8.084953
Plan 9 from Outer Space,Horror,1959,137,4,8.084953
Wings,Action,1927,59,7,8.545698
Wings,Drama,1927,59,7,8.545698
Wings,Romance,1927,59,7,8.545698
Wings,War,1927,59,7,8.545698
The Broadway Melody,Drama,1929,20,5,0.758012
The Broadway Melody,Music,1929,20,5,0.758012
The Broadway Melody,Romance,1929,20,5,0.758012
All Quiet on the Western Front,Drama,1930,166,7,15.235056
All Quiet on the Western Front,War,1930,166,7,15.235056
Cimarron,Drama,1931,22,5,1.133556
Cimarron,Western,1931,22,5,1.133556
Grand Hotel,Drama,1932,67,6,11.118844
Grand Hotel,Romance,1932,67,6,11.118844
Cavalcade,Drama,1933,17,4,1.196324
Mutiny on the Bounty,Adventure,1935,72,7,7.135215
Mutiny on the Bounty,Drama,1935,72,7,7.135215
Mutiny on the Bounty,History,1935,72,7,7.135215
Mutiny on the Bounty,Romance,1935,72,7,7.135215
The Great Ziegfeld,Drama,1936,19,6,0.715129
The Great Ziegfeld,Music,1936,19,6,0.715129
The Great Ziegfeld,Romance,1936,19,6,0.715129
The Life of Emile Zola,Drama,1937,19,6,1.142535
You Can't Take It With You,Comedy,1938,79,7,4.370592
You Can't Take It With You,Romance,1938,79,7,4.370592
How Green Was My Valley,Drama,1941,76,6,9.058578
Mrs. Miniver,Drama,1942,47,6,3.306745
Mrs. Miniver,Romance,1942,47,6,3.306745
Mrs. Miniver,War,1942,47,6,3.306745
Going My Way,Drama,1944,37,6,5.682778
Going My Way,Comedy,1944,37,6,5.682778
Going My Way,Music,1944,37,6,5.682778
The Lost Weekend,Drama,1945,115,7,8.731331
The Best Years of Our Lives,Drama,1946,148,7,6.069343
The Best Years of Our Lives,History,1946,148,7,6.069343
The Best Years of Our Lives,Romance,1946,148,7,6.069343
Gentleman's Agreement,Drama,1947,48,6,6.857318
Gentleman's Agreement,Romance,1947,48,6,6.857318
Hamlet,Drama,1948,48,7,3.188067
All the King's Men,Drama,1949,51,6,3.975372
The Greatest Show on Earth,Action,1952,51,6,4.011363
The Greatest Show on Earth,Drama,1952,51,6,4.011363
The Greatest Show on Earth,Romance,1952,51,6,4.011363
From Here to Eternity,War,1953,137,7,5.358582
From Here to Eternity,Drama,1953,137,7,5.358582
From Here to Eternity,Romance,1953,137,7,5.358582
On the Waterfront,Crime,1954,368,8,18.211093
On the Waterfront,Drama,1954,368,8,18.211093
Marty,Drama,1955,75,7,11.589081
Marty,Romance,1955,75,7,11.589081
West Side Story,Crime,1961,399,7,8.389903
West Side Story,Drama,1961,399,7,8.389903
West Side Story,Music,1961,399,7,8.389903
Tom Jones,Adventure,1963,40,6,3.315827
Tom Jones,Comedy,1963,40,6,3.315827
Tom Jones,History,1963,40,6,3.315827
Tom Jones,Romance,1963,40,6,3.315827
A Man for All Seasons,Drama,1966,90,7,6.997888
A Man for All Seasons,History,1966,90,7,6.997888
In the Heat of the Night,Crime,1967,207,7,9.059617
In the Heat of the Night,Drama,1967,207,7,9.059617
In the Heat of the Night,Mystery,1967,207,7,9.059617
In the Heat of the Night,Thriller,1967,207,7,9.059617
Oliver!,Drama,1968,106,7,8.630078
Oliver!,Family,1968,106,7,8.630078
Oliver!,Music,1968,106,7,8.630078
Midnight Cowboy,Drama,1969,307,7,10.579988
The French Connection,Action,1971,435,7,6.694959
The French Connection,Crime,1971,435,7,6.694959
The French Connection,Thriller,1971,435,7,6.694959
Rocky,Drama,1976,1843,7,14.774066
Kramer vs. Kramer,Drama,1979,483,7,9.741644
Ordinary People,Drama,1980,147,7,8.934661
Chariots of Fire,Drama,1981,213,6,6.877698
Chariots of Fire,History,1981,213,6,6.877698
Terms of Endearment,Drama,1983,178,6,8.785209
Terms of Endearment,Comedy,1983,178,6,8.785209
Out of Africa,Drama,1985,290,7,14.004074
The Last Emperor,Drama,1987,362,7,11.076971
The Last Emperor,History,1987,362,7,11.076971
Rain Man,Drama,1988,1762,7,11.267467
Driving Miss Daisy,Comedy,1989,358,7,10.703677
Driving Miss Daisy,Drama,1989,358,7,10.703677
Take the Money and Run,Comedy,1969,177,7,9.15948
Take the Money and Run,Crime,1969,177,7,9.15948
Klute,Mystery,1971,88,6,9.328822
Repo Man,Comedy,1984,146,6,6.357559
Repo Man,Crime,1984,146,6,6.357559
Repo Man,Science Fiction,1984,146,6,6.357559
Repo Man,Thriller,1984,146,6,6.357559
Metropolitan,Comedy,1990,39,7,1.68399
Metropolitan,Drama,1990,39,7,1.68399
Labyrinth,Adventure,1986,618,7,13.009688
Labyrinth,Family,1986,618,7,13.009688
Labyrinth,Fantasy,1986,618,7,13.009688
The Breakfast Club,Comedy,1985,2189,7,12.627678
The Breakfast Club,Drama,1985,2189,7,12.627678
A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,1985,367,5,8.668146
A Nightmare on Elm Street 3: Dream Warriors,Horror,1987,363,6,10.035081
A Nightmare on Elm Street 3: Dream Warriors,Thriller,1987,363,6,10.035081
A Nightmare on Elm Street 4: The Dream Master,Horror,1988,287,5,8.120317
A Nightmare on Elm Street 4: The Dream Master,Thriller,1988,287,5,8.120317
A Nightmare on Elm Street 5: The Dream Child,Horror,1989,251,5,7.534739
A Nightmare on Elm Street 5: The Dream Child,Thriller,1989,251,5,7.534739
Freddy's Dead: The Final Nightmare,Horror,1991,280,5,11.560358
Freddy's Dead: The Final Nightmare,Thriller,1991,280,5,11.560358
Freddy's Dead: The Final Nightmare,Comedy,1991,280,5,11.560358
Friday the 13th,Horror,1980,622,6,12.146747
Friday the 13th Part 2,Horror,1981,321,6,8.710824
Friday the 13th Part 2,Thriller,1981,321,6,8.710824
Friday the 13th Part III,Horror,1982,257,5,7.99229
Friday the 13th Part III,Thriller,1982,257,5,7.99229
Friday the 13th: The Final Chapter,Horror,1984,241,5,10.175913
Friday the 13th: The Final Chapter,Thriller,1984,241,5,10.175913
Friday the 13th: A New Beginning,Horror,1985,200,5,9.094477
Friday the 13th: A New Beginning,Thriller,1985,200,5,9.094477
Friday the 13th Part VI: Jason Lives,Horror,1986,219,5,8.122042
Friday the 13th Part VI: Jason Lives,Mystery,1986,219,5,8.122042
Friday the 13th Part VI: Jason Lives,Thriller,1986,219,5,8.122042
Friday the 13th Part VII: The New Blood,Horror,1988,196,5,7.909022
Friday the 13th Part VII: The New Blood,Thriller,1988,196,5,7.909022
Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989,194,4,7.743144
Friday the 13th Part VIII: Jason Takes Manhattan,Thriller,1989,194,4,7.743144
Halloween,Horror,1978,1066,7,13.672759
Halloween,Thriller,1978,1066,7,13.672759
Halloween II,Horror,1981,370,6,13.501144
Halloween II,Thriller,1981,370,6,13.501144
Halloween III: Season of the Witch,Horror,1982,232,5,6.066618
Halloween III: Season of the Witch,Mystery,1982,232,5,6.066618
Halloween III: Season of the Witch,Science Fiction,1982,232,5,6.066618
Halloween 4: The Return of Michael Myers,Horror,1988,212,5,6.199806
Halloween 4: The Return of Michael Myers,Thriller,1988,212,5,6.199806
Halloween 5: The Revenge of Michael Myers,Horror,1989,187,5,6.585405
Halloween 5: The Revenge of Michael Myers,Thriller,1989,187,5,6.585405
Prom Night,Horror,1980,85,6,3.65867
Prom Night,Mystery,1980,85,6,3.65867
Prom Night,Thriller,1980,85,6,3.65867
Hello Mary Lou: Prom Night II,Horror,1987,35,6,5.383766
Prom Night III: The Last Kiss,Thriller,1990,15,5,1.506989
Prom Night III: The Last Kiss,Comedy,1990,15,5,1.506989
Prom Night III: The Last Kiss,Horror,1990,15,5,1.506989
Prom Night IV: Deliver Us from Evil,Horror,1992,15,4,2.190786
Child's Play,Horror,1988,605,6,19.827546
Child's Play,Thriller,1988,605,6,19.827546
Child's Play 2,Drama,1990,323,5,14.310479
Child's Play 2,Horror,1990,323,5,14.310479
Child's Play 3,Thriller,1991,274,5,24.515462
Child's Play 3,Horror,1991,274,5,24.515462
Child's Play 3,Action,1991,274,5,24.515462
Poltergeist,Horror,1982,811,7,11.776326
Poltergeist II: The Other Side,Horror,1986,172,5,6.701138
Poltergeist II: The Other Side,Thriller,1986,172,5,6.701138
Poltergeist III,Horror,1988,127,4,7.977693
Poltergeist III,Thriller,1988,127,4,7.977693
The Exorcist,Drama,1973,2046,7,12.137595
The Exorcist,Horror,1973,2046,7,12.137595
The Exorcist,Thriller,1973,2046,7,12.137595
Exorcist II: The Heretic,Horror,1977,137,4,8.266984
Exorcist II: The Heretic,Thriller,1977,137,4,8.266984
Exorcist II: The Heretic,Fantasy,1977,137,4,8.266984
The Exorcist III,Thriller,1990,135,6,5.861032
The Exorcist III,Horror,1990,135,6,5.861032
The Exorcist III,Mystery,1990,135,6,5.861032
Lethal Weapon,Adventure,1987,1367,7,13.183804
Lethal Weapon,Action,1987,1367,7,13.183804
